conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1986393722171572536,Thu Nov 06 11:22:23 +0000 2025,0,Bayar pekerja konveksi sangat rendah tapi baju yang di jual sangat mahal misal kaos sepotong aja 599rb gimana orang gak beralih ke thrifting ?,1986393722171572536,,,in,,0,0,0,https://x.com/undefined/status/1986393722171572536,279380834,
1986381484564066374,Thu Nov 06 10:33:45 +0000 2025,0,Menteri Usaha Mikro Kecil dan Menengah Maman Abdurrahman menutup pedagang atau toko-toko yang menjual baju impor bekas di platform e-commerce atau lokapasar untuk mengurangi aktivitas thrifting . https://t.co/Smt8BKmhbF,1986381484564066374,,,in,,0,0,0,https://x.com/undefined/status/1986381484564066374,18071520,
1986362378892771809,Thu Nov 06 09:17:50 +0000 2025,1,good thrifting sekarang udh gak sehat harga udh sama kayak baju baru,1986362378892771809,,,in,,0,1,0,https://x.com/undefined/status/1986362378892771809,1847153620284043264,
1986359826281340972,Thu Nov 06 09:07:42 +0000 2025,0,Berantas Impor Baju Bekas Ilegal Pemerintah Siapkan KUR Bagi Pedagang Thrifting https://t.co/OgjHPTsXhS,1986359826281340972,,,in,,0,0,0,https://x.com/undefined/status/1986359826281340972,41730943,
1986251067831755099,Thu Nov 06 08:38:23 +0000 2025,0,@Alvarend7 Kayak gini proses baju yg kita beli dari thrifting,1986352450060918966,,Alvarend7,in,,0,0,0,https://x.com/undefined/status/1986352450060918966,549807613,
1986334617880961459,Thu Nov 06 07:27:31 +0000 2025,0,Pemerintah tegaskan larangan impor baju bekas tapi pelaku thrifting tak perlu khawatir peluang usaha tetap terbuka lewat produk UMKM lokal. #Banjarnegara #InfoseputarBanjarnegara #thrifting https://t.co/UpdNI8mkFF,1986334617880961459,https://pbs.twimg.com/amplify_video_thumb/1986334299352932354/img/UW3IVJ444ny9ZRch.jpg,,in,,0,0,0,https://x.com/undefined/status/1986334617880961459,3900677472,
1986279268708696523,Thu Nov 06 03:47:35 +0000 2025,1,Penjualan Baju Bekas Thrifting Segera Dilarang Ini Antisipasi Pemerintah untuk Mengatasi Pedagang yang Tak Bisa Berjualan https://t.co/bHWTF0ukAP,1986279268708696523,,,in,,0,0,0,https://x.com/undefined/status/1986279268708696523,1769017497125339136,
1986086100809531487,Wed Nov 05 15:00:00 +0000 2025,0,Setelah adanya peraturan mengenai penutupan peredaran impor baju bekas Menteri Keuangan Purbaya Yudhi Sadewa mengakui kebijakannya menuai penolakan dari para pedagang. #detikfinance #Thrifting #TikTok #Purbaya https://t.co/d8ilQjJkqq,1986086100809531487,https://pbs.twimg.com/amplify_video_thumb/1985925182058610688/img/QmLDvepm5CZObn2u.jpg,,in,,0,0,0,https://x.com/undefined/status/1986086100809531487,135795460,
1986085984770085158,Wed Nov 05 14:59:33 +0000 2025,0,happy banget abis thrifting dapet dua baju lucuww dengan total 65rebu,1986085984770085158,,,in,,0,0,0,https://x.com/undefined/status/1986085984770085158,1296402433266991104,
1986078920001901007,Wed Nov 05 14:31:28 +0000 2025,0,Penjualan Baju Bekas Thrifting Segera Dilarang Maman Abdurrahman Minta Pelaku UMKM Beralih Jual Produk Lokal https://t.co/81yRc6YkyP,1986078920001901007,,,in,,0,0,0,https://x.com/undefined/status/1986078920001901007,1515181720102121475,
1985015368591753671,Sun Nov 02 16:05:18 +0000 2025,0,Kadang kangen thrifting di blok m soalnya yuyur seru wkwkwk meskipun agak wasting time (krn faedahnya sedikit...) tp menyenangkan rekor terkini 2x disamperin orang pas thrifting buat dimintain pendapat soal baju yg mau mereka pilih wow kyk org bener,1985015368591753671,,,in,,0,0,0,https://x.com/undefined/status/1985015368591753671,1402655122241376258,
1984961050807284157,Sun Nov 02 12:29:27 +0000 2025,0,baju thrifting adalah sampah,1984961050807284157,,,in,,0,0,0,https://x.com/undefined/status/1984961050807284157,1761368966411522048,
1984671994277933419,Sun Nov 02 11:15:36 +0000 2025,0,@vvupkiem Sabar ya mami lagi beliin baju thrifting di Jepang https://t.co/3TpfDabbH0,1984942465397510584,https://pbs.twimg.com/media/G4vupb-aYAAKwW7.jpg,vvupkiem,in,,0,1,0,https://x.com/undefined/status/1984942465397510584,927785219372879872,
1984659808608461029,Sun Nov 02 09:25:30 +0000 2025,1,@AdamVelcro Gpp menghidupkan lagi perputaran barang loak dlm negeri Sebelum era thrifting pedagang baju bekas udh ada tapi yg beredar baju bekas produk lokal.,1984914755891704167,,AdamVelcro,in,,0,1,0,https://x.com/undefined/status/1984914755891704167,108235896,
1984907309437579540,Sun Nov 02 08:55:55 +0000 2025,0,Bangke baju thrifting harga baru,1984907309437579540,,,in,,0,0,0,https://x.com/undefined/status/1984907309437579540,1570963303891087362,
1984906212849435010,Sun Nov 02 08:51:33 +0000 2025,0,ada gasih toko di mall2 atau toko olshop gt yang jualan baju alt? gw gadibolehin thrifting arghhhhhh masa gw harus thrifting diem2 mulu. gini amat hidup gwe....,1984906212849435010,,,in,,0,0,0,https://x.com/undefined/status/1984906212849435010,1069145921156304896,
1984542547189117234,Sun Nov 02 01:50:50 +0000 2025,2,@blaugrana1O Layer ke 4-5??? Kok bisa tau brp layernya? Naaahh .kamuu ketauaaaannn Hanya bisa mencurigai??? Berarti tau donk siapa penerimanya/pengimpornya? Pgn gw sumpelin mulutnya pake baju thrifting Pak @PurbayaYudhi team bapak kasih jawaban menggelikan lucu menggemaskan,1984800334053781660,,blaugrana1O,in,,0,0,0,https://x.com/undefined/status/1984800334053781660,1670596999060795392,
1984623659538080098,Sat Nov 01 14:11:50 +0000 2025,0,LAGIAN NGIDE BELI BAJU eh tapi thrifting mantap banget guys... sodap....,1984624427280265575,,ascallagrows,in,,0,0,0,https://x.com/undefined/status/1984624427280265575,1643773638758518786,
1984495446413492589,Sat Nov 01 05:39:19 +0000 2025,0,Rita Nurmaliza Suka Thrifting Nyaman Pakai Baju Rp 20 Ribu https://t.co/v5onK5E2MG,1984495446413492589,,,in,,0,0,0,https://x.com/undefined/status/1984495446413492589,137282671,
1984433866568765552,Sat Nov 01 01:34:37 +0000 2025,0,Larangan Impor Baju Bekas: Ancaman Nyata bagi Nasib Pedagang Thrifting https://t.co/frPDIdrMXN,1984433866568765552,,,in,,0,0,0,https://x.com/undefined/status/1984433866568765552,1466815910518263808,
1984408621762126056,Fri Oct 31 23:54:18 +0000 2025,0,Thrifting tren memakai baju bekas impor kini jadi semacam budaya. Bahkan ada festival thrifting yaitu festival fashion (sekaligus jualan) baju bekas. Tapi di balik tren ini thrifting sebenarnya merusak industri tekstil tanah air dan merugikan negara. https://t.co/ivQEPO3eRg,1984408621762126056,,,in,,0,0,0,https://x.com/undefined/status/1984408621762126056,1820883734310350858,
1984335088340123694,Fri Oct 31 19:02:06 +0000 2025,0,Gatau mau seneng apa sedih tp bahagia bgt yg dulunya gasuka thrifting baju skrg malah suka.. Udh gt dibeliin nanda buat persiapan touring walaupun cuma thrift doang tp seneng pake bgt Semoga one day bisa beliin yg ber-Merk yaa HAHA? lancarin terus rezeki Nanda yaAllah!,1984335088340123694,,,in,,0,1,0,https://x.com/undefined/status/1984335088340123694,1706347838,
1984156081698845133,Fri Oct 31 14:15:37 +0000 2025,0,@ohmy_beautybank Aku 130cm biasanya thrifting sering dapet size aku atau beli di toko baju anak ,1984262992054399232,,ohmy_beautybank,in,,0,0,0,https://x.com/undefined/status/1984262992054399232,1134318001426128896,
1984254157675704708,Fri Oct 31 13:40:31 +0000 2025,0,Thrift by shualo (baju sudah di cuci bersih) Sweater uniqlo (all size/Xl) Navy Ijo Bw #wtsthrift #thrifting #WTs https://t.co/F43tiomNMV,1984254157675704708,https://pbs.twimg.com/media/G4l8oyIaoAApE7P.jpg,,in,,0,1,0,https://x.com/undefined/status/1984254157675704708,1193514835415142400,
1984206321445700035,Fri Oct 31 10:30:26 +0000 2025,4,Eh ngakak bgt kan td gw thrifting ya pas lagi milih2 baju ada mas2 yang jaga nyeletuk itu joongdunk ya? sambil nunjuk pc w Pengen excited tapi malu wkakaka thaienthu juga ya bang https://t.co/RcKqJ9DcxC,1984206321445700035,https://pbs.twimg.com/media/G4lRHy0bMAEIJS_.jpg,,in,,0,2,0,https://x.com/undefined/status/1984206321445700035,54852299,
1984184427229102529,Fri Oct 31 09:03:27 +0000 2025,0,Kebijakan baru soal larangan impor pakaian bekas (thrifting) lagi ramai dibahas. Pemerintah ingin menekan barang impor ilegal demi lindungi industri tekstil lokal. Tapi kebijakan ini juga bisa berdampak besar buat pelaku UMKM yang hidup dari jualan baju bekas.,1984184429749977356,,InvestorID,in,,0,1,0,https://x.com/undefined/status/1984184429749977356,238091066,
1984167540432712175,Fri Oct 31 07:56:20 +0000 2025,4,oh buat istri mah dibeliin yg mahal ya diamah pake baju thrifting pasar senen 15k aja gpp asal istrinya yg ngucing itu pake sweater mahal hm understandable,1984167540432712175,,,in,,0,1,0,https://x.com/undefined/status/1984167540432712175,1845497966037270528,
1984154629366854110,Fri Oct 31 07:05:02 +0000 2025,0,Awas! Pakaian Thrift Bisa Sebabkan Penyakit Kulit Serius Kenali Gejalanya https://t.co/HmAUlHQrMZ #thrifting #baju #tshirt,1984154629366854110,,,in,,0,0,0,https://x.com/undefined/status/1984154629366854110,68375206,
1984067733370368394,Fri Oct 31 01:19:44 +0000 2025,0,Aku baru tau kalo org jual thrifting gituw bukan bekas pakai tapi baju kw tapi dijual overprice,1984067733370368394,,,in,,0,2,0,https://x.com/undefined/status/1984067733370368394,742717282414034944,
1984052256900284428,Fri Oct 31 00:18:14 +0000 2025,0,Diduga karena lemahnya pengawasan di pelabuhan dan adanya praktik mafia impor. Keberadaan produk ilegal masih tinggi. Masuknya barang import thrifting baju bekas dan impor baja ilegal baja berdampak besar terhadap harga pasar karena masuk dengan harga dumping yang membuat produk https://t.co/1C4JcAGYE7,1984052256900284428,https://pbs.twimg.com/media/G4jE_Rya8AASQ_Y.jpg,,in,,0,0,0,https://x.com/undefined/status/1984052256900284428,121640063,
1983851380596208070,Thu Oct 30 11:00:01 +0000 2025,97,Pemerintah sudah berkali-kali menerbitkan aturan yang melarang impor baju bekas sejak 2015. Tetapi 'thrifting' malah makin marak dan jadi tren. Belakangan Menkeu Purbaya mau memperkuat aturan untuk memberantas impor baju bekas. Seberapa merugikan 'thrifting' sampai dilarang? https://t.co/10dkhfaqWK,1983851380596208070,https://pbs.twimg.com/amplify_video_thumb/1983837377497112576/img/l-xn0Gg_KDujfec4.jpg,,in,,4,9,36,https://x.com/undefined/status/1983851380596208070,23772644,
1983830015172300826,Thu Oct 30 09:35:08 +0000 2025,0,@GiriTaufik @ah93683 @kompascom Baju bekas ini bikin yang produksi pakaian GK laku konveksi gak laku kain GK laku sedangkan di sini banyak pabrik tekstil. Belum sampah bajunya. Karena thrifting gak,1983830015172300826,,GiriTaufik,in,,0,0,0,https://x.com/undefined/status/1983830015172300826,1717799507034079232,
1983699027259772981,Thu Oct 30 04:40:59 +0000 2025,0,@etherealglitch ga pernah beli baju impor China. tapi suka thrifting. alhamdulilah ketekku aman2 aja &amp; ga gatal yaaa. baru tau kalo bikin bau ketek,1983755991306080592,,etherealglitch,in,,0,1,0,https://x.com/undefined/status/1983755991306080592,1413381682502066180,
1983734866484384093,Thu Oct 30 03:17:02 +0000 2025,1,taunye dari zaman namanya lebih dikenal sebagai monja jualan ya offline dan orang mandang thrifting sebelah mata krn baju bekas industry tekstil masih jalan jalan aje ,1983734866484384093,,,in,,0,0,0,https://x.com/undefined/status/1983734866484384093,1669601715233107969,
1983727306444304585,Thu Oct 30 03:01:43 +0000 2025,0,@sundastruggle Jaman baheula murah. Terakhir kesana udah lama bgt harganya cukup mahal untuk pasar thrifting. Di toko oren bisa dapat baju baru harga segitu. Gak tau deh klo sekarang apa masih segitu harganya.,1983731012103520714,,sundastruggle,in,,0,0,0,https://x.com/undefined/status/1983731012103520714,49543893,
1983122269363941542,Thu Oct 30 00:54:04 +0000 2025,0,@jupliets Sama aja menurutku thrifting itu ilegal. Karena kategori sampah bukan barang baru dan masuk kebanyakan ilegal sludupan. Tah thrifting atau baju murah dari cina ataupun vietnam sama merugikan industru lokal. Perlu tidakan tegas support brand lokal dari anak bangsa ,1983698886150803828,,jupliets,in,,0,0,0,https://x.com/undefined/status/1983698886150803828,1653082051464278017,
1983122269363941542,Thu Oct 30 00:47:55 +0000 2025,0,@OMANK39971969 @anamseL_A @jupliets Dan pintarnya importir adalah mereka menggabungkan baju thrifting dengan baju baru produksi sana dalam 1 kemasan. Jadi baju 2nd in good condition + baju baru diumpel umpel jdi ga ketahuan mana baru dan engga kecuali yg biasa main disini,1983697338804924491,,Yogasaja79,in,,0,0,0,https://x.com/undefined/status/1983697338804924491,569678662,
1983696260969459881,Thu Oct 30 00:43:39 +0000 2025,0,Awal2 thrifting naik daun gw jg mikir Ah gpp pasarnya terbatas. Ga semua orang mau beli sampah. Toko yg jual barang ga lolos ekspor lebih banyak. Skrg baju2 yg dijual makin kinclong+bermerek ga keliatan kayak sampah lg. Yg masuk pun bukan baju doang tp jg tas &amp; sepatu.,1983696263116943543,,__eisquosamo__,in,,0,1,0,https://x.com/undefined/status/1983696263116943543,1149072086578544640,
1983122269363941542,Thu Oct 30 00:39:45 +0000 2025,0,@OMANK39971969 @anamseL_A @jupliets Gini bang. Barang thrifting jika pedagangnya bener akan dipilah dicuci dan dijual lagi. Kalau sampai bau berarti itu murni dari bal balan kontainer Baju murah di pasar murah atau pasar rakyat rata2 udah dari Cina karena mereka produksi masif.,1983695284707459233,,OMANK39971969,in,,0,1,0,https://x.com/undefined/status/1983695284707459233,569678662,
1983122269363941542,Thu Oct 30 00:37:42 +0000 2025,0,@anamseL_A @jupliets Thrifting itu barang 2nd. Perbedaan perlakuan ori 2nd dalam negeri dengan ori 2nd luar negeri adalah dalam negeri mostly digunakan sampai rusak jikapun tak digunakan akan disimpan. Luar sana baju bagus ga digunakan dijual. Nah itulah yang masuk ke Indonesia,1983694767390388623,,anamseL_A,in,,0,0,0,https://x.com/undefined/status/1983694767390388623,569678662,
1983164903331639690,Wed Oct 29 20:17:41 +0000 2025,0,@rzlhmdfz Masalahnya thrifting di impor dari luar negeri juga dalam jumlah besar bukan hanya baju bekas di Indonesia. Dan malah ada yg bikin konten seberapa untungnya dia sambil unboxing baju bekas impor dibandingkan biaya dia beli per gumpalan baju bekas.,1983629332783493344,,rzlhmdfz,in,,0,0,0,https://x.com/undefined/status/1983629332783493344,68327748,
1983565387141648564,Wed Oct 29 16:03:35 +0000 2025,0,Nge drop off laundry an ga biasa ini lama bgtttt. Di thrifting apa ya baju aku,1983565387141648564,,,in,,0,0,0,https://x.com/undefined/status/1983565387141648564,1946881258371579904,
1983164903331639690,Wed Oct 29 15:18:43 +0000 2025,0,@rzlhmdfz Tp mmg thrifting emang gila di pasar baru sj isinya pakaian bekas semua mau cari baju baru dptnya bekas,1983554094674702755,,rzlhmdfz,in,,0,0,0,https://x.com/undefined/status/1983554094674702755,1427872141286854659,
1982986632619012554,Wed Oct 29 14:11:20 +0000 2025,0,@GiriTaufik @ah93683 @kompascom Baju bekas ini bikin yang produksi pakaian GK laku konveksi gak laku kain GK laku sedangkan di sini banyak pabrik tekstil. Belum sampah bajunya. Karena thrifting gak 100% bisa dijual.,1983537138504507757,,GiriTaufik,in,,0,0,0,https://x.com/undefined/status/1983537138504507757,1826036002827415556,
1983528574947840216,Wed Oct 29 13:37:19 +0000 2025,0,Setujuuuu makanya maaf bgt kalo ada toko baju yg keliatan bgt imported chn gue bisa tau dr baunya dan langsung turn off duluan gamau beli :( tp thrifting itu tetep illegal sih dan ya gatau gmn kebersihannya.,1983528574947840216,,,in,,0,0,0,https://x.com/undefined/status/1983528574947840216,1874420664964431872,
1983512147222044891,Wed Oct 29 12:48:00 +0000 2025,5,@ANIMERCHJP Kalo yang model boneka gitu balbalan nder sama kaya baju thrifting alias sampah kiriman dari luar negeri ada orang buang boneka di TPA dikumpulin terus dimasukin karung terus dikirim ke negara ke-3 kaya indo gini. Terus sama orang indo dijualin,1983516166263095526,,ANIMERCHJP,in,,1,0,0,https://x.com/undefined/status/1983516166263095526,1459587607432626180,
1983515319042748812,Wed Oct 29 12:44:38 +0000 2025,10,Bisnis thrifting masih laris manis. Dari influencer hingga konsumen berkantong tipis. Seolah menjadi solusi bisa tampil unik dan modis tanpa perlu keluar budget fantastis. Di balik perputaran cuan yang deras disinyalir ada mafia yg menguasai pasar baju bekas. Pemerintah https://t.co/BBh1ikmsnr,1983515319042748812,https://pbs.twimg.com/media/G4bcqh4a8AAtmmH.jpg,,in,,2,1,1,https://x.com/undefined/status/1983515319042748812,55507370,
1983116793758790235,Wed Oct 29 12:17:49 +0000 2025,0,@SoloMenfess Biasanya klo beli jeans/baju aku lebih suka thrifting sih coba aja ke okaytobuyyy kalo ngga wonderfulwardrobe,1983508567840678223,,SoloMenfess,in,,0,0,0,https://x.com/undefined/status/1983508567840678223,871316641203724288,
1983499444420219120,Wed Oct 29 11:41:33 +0000 2025,5,Bisnis thrifting masih laris manis. Dari influencer hingga konsumen berkantong tipis. Seolah menjadi solusi bisa tampil unik dan modis tanpa perlu keluar budget fantastis. Di balik perputaran cuan yang deras disinyalir ada mafia yg menguasai pasar baju bekas. Pemerintah https://t.co/RkydcLHCaC,1983499444420219120,https://pbs.twimg.com/media/G4bOMpXaEAAg4J0.jpg,,in,,1,1,3,https://x.com/undefined/status/1983499444420219120,55507370,
1983495226640466217,Wed Oct 29 11:24:48 +0000 2025,1,Ini baju yang aku thrifting kemarin aku gapunya baju kuning mau beli baru sayang bakal jarang dipake. Aku suka kuning tapi kalau buat di outfit aku kurang suka. Ketemu lah kemeja ini. Aku suka karena pas di badan aku pas coba lagi di rumah.. LAH KAYA ABANG ABANGAN TEKNIK https://t.co/4gOZYp8Vj0,1983495226640466217,https://pbs.twimg.com/media/G4bKZHFbAAAU8Ch.jpg,,in,,0,0,0,https://x.com/undefined/status/1983495226640466217,201600218,
1983452866062037369,Wed Oct 29 08:36:28 +0000 2025,1,aku belum pernah ke blom m jadi ayo ke blok m. KEBETULAN AKU JUGA SUKA BGT THRIFTING BAJU BAJU LUCUWWW,1983452866062037369,,,in,,0,1,1,https://x.com/undefined/status/1983452866062037369,1976927994058096647,
1983427296792109115,Wed Oct 29 06:54:52 +0000 2025,0,Tren thrifting memang menggoda karena bisa mendapatkan baju branded dengan harga miring. Namun di balik baju bekas impor itu tersimpan sisi gelap yang perlahan mencuri pasar melemahkan industri tekstil nasional dan mematikan daya saing쟖MKM쟫okal. https://t.co/XykIj6x7VJ,1983427296792109115,https://pbs.twimg.com/amplify_video_thumb/1983425106128027648/img/B4_vFgSGS5rdIxvn.jpg,,in,,0,0,0,https://x.com/undefined/status/1983427296792109115,1888928456853073921,
1983367466861646309,Wed Oct 29 02:57:07 +0000 2025,0,Ini 5 Tanda Infeksi Kulit Akibat Pakai Baju Hasil Thrifting #infeksi #kulit #baju #thrifting https://t.co/vhIAPPRfIo,1983367466861646309,,,in,,0,0,0,https://x.com/undefined/status/1983367466861646309,60490875,
1983366402007544294,Wed Oct 29 02:53:40 +0000 2025,0,Tapi baju thrifting itu juga jelek� sebenernya,1983366598338719865,,SkyfallYouth,in,,0,0,0,https://x.com/undefined/status/1983366598338719865,1027495201,
1983366306297721016,Wed Oct 29 02:52:31 +0000 2025,4,guys aku kan thrifting di live app sebelah kata sellernya konfir ke wasap and then suruh dp dulu udahlah tu. pdhal aku beli baju 1 dan kayanya itu ngga mahal2 amat. trus udah 2 hari ngga di proses2 aku chat berkali2 slowres bgt... ini aku kena scam kah???,1983366306297721016,,,in,,0,2,0,https://x.com/undefined/status/1983366306297721016,1229005674337538049,
1983346572307071218,Wed Oct 29 01:34:06 +0000 2025,0,Thrifting baju bekas/pre loved sih okay karena basically semangatnya memang jual second used dan lebih sustainable.. tapi klo yang ball ball itu basically itu limbah baju gasih :/,1983346572307071218,,,in,,0,0,0,https://x.com/undefined/status/1983346572307071218,16884639,
1983326209296740383,Wed Oct 29 00:13:11 +0000 2025,0,Menkeu Purbaya &amp; Gubernur Jakarta Pramono kompak akan larang impor baju bekas dan menindak pedagang baju bekas balpres /thrifting untuk melindungi usaha tekstile /garmen lokal. Apa pendapat Anda? #Polling #SonoraPagi Streaming : https://t.co/tyUJIxpo6F,1983326209296740383,,,in,,0,0,0,https://x.com/undefined/status/1983326209296740383,180696019,
1983322744533246167,Tue Oct 28 23:59:26 +0000 2025,0,kalo ada yg bilang thrift udh ada dr dulu bener kok cuma ga semasif sekarang. dulu tu thrifting cuma ytta skrg konsumennya makin menjamur (that's why skrg thrifting overprice parah dulu 1 baju cuma 5k) aku mikirnya juga suka drpd beli baju baru mending thrift ,1983322747527975087,,j4f4rud1n,in,,0,1,0,https://x.com/undefined/status/1983322747527975087,1686672084834123776,
1983122269363941542,Tue Oct 28 20:46:23 +0000 2025,0,@jupliets Penjual thrifting itu sebetulnya perampok. Mereka menipu konsumen se akan baju yang dijual itu barang ori dan harga nya bisa melebihi baju asli itu pula dan ketika di kasih penjelasan logis jawban mereka selalu Market nya bukan lu . ya nggk heran mereka ngamuk nggk bisa nipu,1983274167219950058,,jupliets,in,,0,0,0,https://x.com/undefined/status/1983274167219950058,1812370138907471872,
1983122269363941542,Tue Oct 28 19:45:25 +0000 2025,0,@gumipakaiG @jupliets Setuju cuma masalahnya thrifting digoreng aja jadi viral jadi harga ke up untuk merek tertentu untuk yang no merek harganya sama kok sama baju distro bisa lebih murah. Hpp baju distro itu cuma 70 rb masalahnya pada di jual 100 rb lebih untungnya di atas 30% dan ekonomi lesu.,1983258822102921364,,gumipakaiG,in,,0,1,0,https://x.com/undefined/status/1983258822102921364,1254991715414364161,
1983222672789254291,Tue Oct 28 17:21:46 +0000 2025,0,Jangan baju Thrifting aja tapi juga kain printing motif batik yg sudah diakui dunia budaya milik indonesia #purbaya,1983222672789254291,,,in,,0,0,0,https://x.com/undefined/status/1983222672789254291,232111754,
1983214648292704570,Tue Oct 28 16:51:30 +0000 2025,0,Thrifting mah targetnya kelas menegah ngehek yabg pengen barang terlihat bagus dengan harga murah marketnya ga sebanyak itu. Baju China? Wahhh itu marketnya gila. Semua kelas ada ,1983215056062984675,,10achio,in,,0,0,0,https://x.com/undefined/status/1983215056062984675,1609498387069702145,
1983122269363941542,Tue Oct 28 16:25:09 +0000 2025,0,@adityarahmad10 @FansuriRifan @jupliets Lu kepikiran ga kenapa thrifting ada konsumennya? Kondisi ekonomi bro.. Ga semua org mampu beli baju baru. Ini harus diperhatikan pemerintah juga.,1983208426139255239,,adityarahmad10,in,,0,1,0,https://x.com/undefined/status/1983208426139255239,829304901272485889,
1983122269363941542,Tue Oct 28 14:23:58 +0000 2025,1,@jupliets Thrifting baju gembel masa kaos sobekan molor bau tengik dijual harga tinggi padahal beli bekas mau buat lap motor,1983177927547359592,,jupliets,in,,0,0,0,https://x.com/undefined/status/1983177927547359592,3227114858,
1982742094142902729,Tue Oct 28 14:13:58 +0000 2025,0,@chris_yudo @randomable_ dia nyruh cukai ngelarang impor semua barang illegal termasuk baju bekas kalo yg jualan thrifting barang nya beli legal bebas2 aja,1983175413049503829,,chris_yudo,in,,0,0,0,https://x.com/undefined/status/1983175413049503829,1821936633702432768,
1983122269363941542,Tue Oct 28 13:48:10 +0000 2025,1,@jupliets Ini kalo bisnis udh dikuasai mafia impor ya di dlm negri juga dilusr negri udh hulu hilir dikuasai mafia impor ilegal yg tdk disadari itu baju thrifting bekas pakai riskan disusupi penyakit negara rugi indutri dlm negeri mengap mengap gas trs pak pur hajarrr,1983168918236914075,,jupliets,in,,0,0,0,https://x.com/undefined/status/1983168918236914075,1750126614766329857,
1983122269363941542,Tue Oct 28 13:43:53 +0000 2025,100,@jupliets Mgkn klo ekonomi kita ga kayak skrg barang thrifting ga akan se-booming ini. Daya beli menurun baju baru online skitar 50rb/pc thrifting bs dapet 3 baju dgn kondisi sangat layak pakai klo tlaten milih. Klo ekonomi kita baik2 pasti banyak yg ga akan ngelirik baju bekas,1983167840955052193,,jupliets,in,,1,4,2,https://x.com/undefined/status/1983167840955052193,157373733,
1982742094142902729,Tue Oct 28 13:27:37 +0000 2025,0,@waradrupadi @yogamulyadi2 @randomable_ Thrifting membanjiri pasar dengan baju bekas impor murah yang harganya di bawah biaya produksi lokal sehingga pabrik tekstil dan garmen kesulitan bersaing. Industri padat karya ini menyerap jutaan tenaga kerja tapi permintaan turun menyebabkan PHK massal dan tutup pabrik.,1983163749205979141,,waradrupadi,in,,0,0,0,https://x.com/undefined/status/1983163749205979141,1720665183188922368,
