"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1994917925971792328","Sat Nov 29 23:54:31 +0000 2025","0","Btw gw liat running text berita pagi ini salah satu menteri bilang ada potensi menetapkan banjir longsor di Sumatera jadi bencana nasional. Nggak perlu bilang potensi itu sudah harusnya ditetapkan jadi bencana nasional kocak ","1994917925971792328","","","in","","0","0","0","https://x.com/undefined/status/1994917925971792328","262022196",
"1994917888332107833","Sat Nov 29 23:54:23 +0000 2025","0","semua berenti karena banjir tapi muak jg disuruh fokus ditengah musibah wak","1994917888332107833","","","in","","0","0","0","https://x.com/undefined/status/1994917888332107833","1663534517020426244",
"1994917798464934279","Sat Nov 29 23:54:18 +0000 2025","0","padahal yang sustainable cuma izin izin buat ngegas deforestasi. wildlife gone iklim makin kacau banjir di mana mana but they re still busy with ceremonial nonsense like nothing happening.","1994917871324119302","","wwarmblush","in","","0","0","0","https://x.com/undefined/status/1994917871324119302","1701406069355053056",
"1994670873559928990","Sat Nov 29 23:54:14 +0000 2025","0","@jansen_jsp Tahun 2024 sibolga udah banjir. Ada gak perbaikan dalam waktu setahun ini? Kalau Bobby punya otak pasti diceknya kenapa Tapanuli banjir. Udah kayak gini baru mikir.","1994917853582299622","","jansen_jsp","in","","0","0","0","https://x.com/undefined/status/1994917853582299622","148985134",
"1994917643321839907","Sat Nov 29 23:53:24 +0000 2025","0","iya nyata sampe banjir","1994917643321839907","","","in","","0","1","0","https://x.com/undefined/status/1994917643321839907","1324592491438374913",
"1994917634668990644","Sat Nov 29 23:53:22 +0000 2025","0","Lama ga buka tiktok begitu buka isinya orang Sumatra rasis &amp; separatis merengek bantuan bencana. Kayak tsunami ngempa banjir perang ga menyadarkan mereka.","1994917634668990644","","","in","","0","0","0","https://x.com/undefined/status/1994917634668990644","33795665",
"1994917604935504309","Sat Nov 29 23:53:15 +0000 2025","0","kaget tiktok gwe banjir komen buzzer korea https://t.co/IcqMXKGPYH","1994917604935504309","https://pbs.twimg.com/media/G69e_SnbkAEMqMY.jpg","","in","","0","1","0","https://x.com/undefined/status/1994917604935504309","1929388343982481408",
"1994917558554955980","Sat Nov 29 23:53:04 +0000 2025","1"," Tim SAR gabungan dari Kantor Pencarian dan Pertolongan (Basarnas) Banda Aceh mengevakuasi sebanyak 100 warga yang terjebak banjir di Kompleks Sekolah IT Pante Gelima Kabupaten Pidie Jaya Aceh pada Jumat (28/11/2025). #PrayForSumatera #PrayForAceh #PrayForIndonesia https://t.co/MrjiU4q30h","1994917558554955980","https://pbs.twimg.com/media/G69e8oUacAAKCKG.jpg","","in","","0","0","0","https://x.com/undefined/status/1994917558554955980","1794060249722417152",
"1994914804608504066","Sat Nov 29 23:52:33 +0000 2025","0","@DayangIndah4 Ya insiden di Sibolga (29/11/2025) libatkan warga ambil barang dari minimarket &amp; gudang Bulog karena kelaparan pasca-banjir &amp; longsor. BNPB bilang ini upaya bertahan hidup bukan penjarahan murni. Studi World Bank tunjukkan bencana alam tingkatkan kemiskinan kurangi","1994917430066647221","","DayangIndah4","in","","0","0","0","https://x.com/undefined/status/1994917430066647221","1720665183188922368",
"1994917069964677299","Sat Nov 29 23:52:32 +0000 2025","1","@Shanen_AliZain Ini sepertinya di kawasan Silaiang Padang Panjang Sumatera Barat Indonesia. Banjir bandang terjadi pada 27 November 2025 menyebabkan kerusakan parah pada mobil dan rumah. Sumber: BNPB dan berita lokal.","1994917426853810433","","Shanen_AliZain","in","","0","1","0","https://x.com/undefined/status/1994917426853810433","1720665183188922368",
"1994915215490843041","Sat Nov 29 23:43:45 +0000 2025","0","Nu my advice dimulai aja segala kegiatan tanpa ybs. Misal bantu korban banjir tanpa keputusan ybs melepas tambang yg banyakan mudharatnya itu tanpa keputusan ybs. Intinya asingkan kesampingkan aja orgnya jgn dilibatkan lagi. Udh boleh kalian reset dan nata ulang NU biar lbh rapi","1994915215490843041","","","in","","0","1","0","https://x.com/undefined/status/1994915215490843041","1092583253175820288",
"1994914005895582075","Sat Nov 29 23:43:43 +0000 2025","0","@GSatset Mereka di aceh . Yang lagi kena banjir sumatra ","1994915206401855959","","GSatset","in","","0","0","0","https://x.com/undefined/status/1994915206401855959","1627288011796013059",
"1994662688740548689","Sat Nov 29 23:42:41 +0000 2025","0","@bangherwin Ini tu kyk pengalihan ga sih ? Jadi dia emang sengaja buat statement konyol spya masyarakat menghujat dia (perhatian publik lari ke dia) walaupun negatif tp bisa mengalihkan publik dari banjir ke dia doang.","1994914945813942417","","bangherwin","in","","0","0","0","https://x.com/undefined/status/1994914945813942417","1258316688266637312",
"1994914877471871453","Sat Nov 29 23:42:25 +0000 2025","1","(6) Begitupula dengan emas/ nikel/ timah dan tambang2 lainnya. Jangan di manfaatkan untuk membangun menara menara menjulang langit ke depannya. Akibatnya sekarang apa? BANJIR BANDANG. Ekosistem terganggu. Rakyat jelata yang terdampak langsung. Di korbankan.","1994914877471871453","","","in","","0","0","0","https://x.com/undefined/status/1994914877471871453","154901404",
"1994914773012811845","Sat Nov 29 23:42:00 +0000 2025","3","ratusan orang meninggal tidak membuat prabowo peduli bahkan gaada upload satu postingan pun tentang banjir ini. padahal 24 jam yg lalu dia posting reels tapi ya wong kita hanyalah angka dimata orang itu","1994914773012811845","","","in","","0","1","0","https://x.com/undefined/status/1994914773012811845","1509107260609658881",
"1994914720709791950","Sat Nov 29 23:41:47 +0000 2025","0","Antri bbm dr jam 3 pagi sampe jam segini makin rame dan panjang karena mobil bbm susah gabisa masuk karena efek banjir dan semalam dapat stock yang dari banda aceh allahuakbar ringankanlah bencana ini ya allah hamba ga sanggup lagi https://t.co/EbepwaTHfb","1994914720709791950","https://pbs.twimg.com/media/G69cW2Gb0AA6ZZo.jpg","","in","","0","1","0","https://x.com/undefined/status/1994914720709791950","2351083530",
"1994914657497473191","Sat Nov 29 23:41:32 +0000 2025","0"," PRAY FOR SUMATRA ​Keluarga besar SMPN 6 Madiun turut merasakan duka mendalam atas musibah banjir bandang yang kini melanda beberapa wilayah di Sumatra. ​Mari kita kirimkan doa terbaik ​#PrayForSumatra #BanjirBandangSumatra #Solidaritas #SMPN6Madiun https://t.co/lsKiO7XzQR","1994914657497473191","https://pbs.twimg.com/media/G69cMVebUAAu320.jpg","","in","","0","0","0","https://x.com/undefined/status/1994914657497473191","1328912156339834881",
"1993716433013076346","Sat Nov 29 23:40:47 +0000 2025","0","@Graminale @piyopikavet Bedanya banjir air doang sm air+gelondongan kayu+lumpur+batu2 besar.","1994914469634609410","","Graminale","in","","0","0","0","https://x.com/undefined/status/1994914469634609410","1141354619450216448",
"1994450579146395875","Sat Nov 29 23:40:16 +0000 2025","0","@Ree_skyday @stravenues Ya Allah separah itu lah waktu itu aku masih di Kalteng mau ke Kalsel Qadarallah banjir + jembatan penghubung banyak putus.","1994914336289230989","","Ree_skyday","in","","0","1","0","https://x.com/undefined/status/1994914336289230989","1140534589976268800",
"1994914236980760951","Sat Nov 29 23:39:52 +0000 2025","5","BANJIR BANDANG TAPANULI SELATAN JILID II. BANJIR BANDANG JILID 1. KABUPATEN NATAL. SUPAYA TIDAK TERULANG LAGI BANJIR2 BANDANG. HARUS SEPERTI SUHARTO. PAKAI TANGAN BESI. ERA SUHARTO DI LARANG TEBANG2 POHON. HARUS ADA IJIN DAN REBOISASI KEMBALI. https://t.co/8bIqElnl7J","1994914236980760951","https://pbs.twimg.com/ext_tw_video_thumb/1994914164427689986/pu/img/HPx-ynf-97ew6ySn.jpg","","in","","0","0","2","https://x.com/undefined/status/1994914236980760951","1705475303571861504",
"1994759860337217670","Sat Nov 29 23:39:41 +0000 2025","0","@yogi_Halim @Ayang_Utriza @prabowo Banjir di Sumatera (Aceh Sumut dll.) utamanya dipicu Siklon Tropis Senyar yg langka di dekat khatulistiwa bawa hujan ekstrem (BMKG BNPB). Namun deforestasi &amp; ekspansi sawit dikaitkan memperburuknya oleh WALHI &amp; Greenpeace krn kurang daya serap air. Tapi tak hanya di basin","1994914189413159233","","yogi_Halim","in","","0","1","0","https://x.com/undefined/status/1994914189413159233","1720665183188922368",
"1994759860337217670","Sat Nov 29 23:38:42 +0000 2025","0","@Ayang_Utriza @prabowo Banjir besar terjadi karena siklon tropis pertama mencapai landfall di selatan khatulistiwa @grok Apakah banjir disebabkan deforestasi sehingga hanya terjadi di sekitar basin hutan sawit?","1994913941869531166","","Ayang_Utriza","in","","0","1","0","https://x.com/undefined/status/1994913941869531166","36875940",
"1994913928112164923","Sat Nov 29 23:38:38 +0000 2025","1","Lagi seneng banget nonton cerita bur rosita bikin hutan &gt; nonton three idiots in kenya &gt; baca berita banjir sumatera &gt; baca berita tesso nilo apa ga pecah kepala ini","1994913928112164923","","","in","","0","0","0","https://x.com/undefined/status/1994913928112164923","1106686709981306880",
"1994765527118745618","Sat Nov 29 23:37:58 +0000 2025","0","@tekarok007 Yang Banjir di Sumut yg dibahas nenangin pohon di Monas. Padahal Anies cuma Gubernur DKI Jakarta. K*NT*L Emang buzzer nya Jokowi otaknya sengklek semua. Ya ga @mas_veel ?","1994913758205116556","","tekarok007","in","","0","0","0","https://x.com/undefined/status/1994913758205116556","1977471538875240448",
"1994680770481533342","Sat Nov 29 23:37:25 +0000 2025","0","@Tobias744 Akibat promosikan ikn lekas di ACC jadi resmi ibu kota negara Mereka berdoa sangat jelek utk jakarta banjir mereka paksakan ikn segera jadi ibu kota tapi Alam berkata lain yang banjir","1994913622196457910","","Tobias744","in","","0","0","0","https://x.com/undefined/status/1994913622196457910","1348933530416422913",
"1994913620816531614","Sat Nov 29 23:37:25 +0000 2025","0","Siaga Penuh! Wali Kota Rico Waas Tetapkan Medan Status Tanggap Darurat Banjir Hingga 11 Desember 19 Kecamatan Terdampak https://t.co/PjwgBfBjSS","1994913620816531614","","","in","","0","0","0","https://x.com/undefined/status/1994913620816531614","2477264144",
"1994315323940475341","Sat Nov 29 23:37:18 +0000 2025","0","@tempodotco bagus. DAH SEKARANG KEMBALI FOKUS VIRALIN KASUS BANJIR SUMATERA EVERYONE MASYARAKAT BUTUH SUARA KITA","1994913591401865293","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1994913591401865293","1153731191603777536",
"1994913578684682688","Sat Nov 29 23:37:15 +0000 2025","0","jadi inget awal 2019 gue pernah kena banjir gede banget ampe sedada. album lose control gue udh rusak ketemu deket pintu kamar pas udh surut soalnya waktu itu suruh pada ngungsi gak mikirin apapun hp aja gak tau kemana photocard pada ilang.","1994913578684682688","","","in","","0","0","0","https://x.com/undefined/status/1994913578684682688","1252200648990318592",
"1994913565384610151","Sat Nov 29 23:37:12 +0000 2025","0","banjir air mata","1994913565384610151","","","in","","0","0","0","https://x.com/undefined/status/1994913565384610151","1593426683939651584",
"1994913514499224052","Sat Nov 29 23:37:00 +0000 2025","0","Pemkot Subulussalam salurkan tujuh ton beras untuk korban banjir https://t.co/NB1RNUJpSR","1994913514499224052","","","in","","0","0","0","https://x.com/undefined/status/1994913514499224052","1006054070077964289",
"1994669728477188214","Sat Nov 29 23:36:39 +0000 2025","0","@FiinaDu Pemerintah dzolim karena rakyatnya juga dzolim. 58% pemilih memilih pemimpin yg - hingga saat ini belum menetapkan status banjir Sumatera sebagai bencana nasional - mengabaikan bahaya deforestasi untuk keuntungan segelintir orang. Blood is in your hands #AllEyesOnSumatera","1994913425995317339","","FiinaDu","in","","0","0","0","https://x.com/undefined/status/1994913425995317339","1512650583152668674",
"1994913347423408283","Sat Nov 29 23:36:20 +0000 2025","3","Banjir vs Tumbler Alhamdulillah sepertinya media masih waras. Topik soal tumbler tuku warna biru emang sempat rame bahkan dalam pencarian Google sampai melampaui topik bencana banjir. Namun untungnya si tumbler gak sampai nutupin pemberitaan banjir di media nasional kita. https://t.co/YCyinoDahJ","1994913347423408283","https://pbs.twimg.com/media/G69bHYrbkAQuyGp.jpg","","in","","0","0","0","https://x.com/undefined/status/1994913347423408283","713591680792813569",
"1994749249016545359","Sat Nov 29 23:35:06 +0000 2025","4","@Bachdin81 @uyoktweet @tham878 @mas_veel @sarah_pndjtn Anak Wabah korban si mulut Musang. Ingat banjir di DKI? Tiap musibah banjir Anies hanya pintar menyalahkan. Hanya dirinya yg selalu benar https://t.co/mGQoWZHaM3","1994913039033008594","https://pbs.twimg.com/media/G69a1j8agAAQwSk.jpg","Bachdin81","in","","0","0","2","https://x.com/undefined/status/1994913039033008594","1348987504985133057",
"1994663740806238482","Sat Nov 29 23:35:00 +0000 2025","53","Banjir kali ini jelas karena krisis ekologi. Benar hujan ekstrem--jg krn perubahan iklim ulah manusia. Tp merosotnya daya dukung lingkungan termasuk krn deforestasi menjadi tambang dan sawit adalah faktor utama bencana. https://t.co/jfsOduanrn https://t.co/hAbhXb8T8q","1994913011564445979","https://pbs.twimg.com/media/G69azhFasAA4nZh.jpg","aik_arif","in","","1","2","17","https://x.com/undefined/status/1994913011564445979","218665104",
"1994913005121962392","Sat Nov 29 23:34:58 +0000 2025","0","Masalah baru setelah banjir: banyak akses jalan yg terputus mengakibatkan kelangkaan BBM dan gas","1994913005121962392","","","in","","0","0","0","https://x.com/undefined/status/1994913005121962392","1469454368185352195",
"1994912952810643725","Sat Nov 29 23:34:46 +0000 2025","0","Pemerintah Kejar Target Bansos Anggaran 2025 Cair KPM Peralihan KKS Baru Banjir Saldo Bantuan PKH BPNT dan Penebalan Rp400 Ribu https://t.co/Wta58xHwQ7 #carmen #bansos","1994912952810643725","","","in","","0","0","0","https://x.com/undefined/status/1994912952810643725","768325590051016704",
"1994912855045648402","Sat Nov 29 23:34:22 +0000 2025","0","guyss jujur aku disini capek bgt. stok pangan mulai menipis dan gak ada bantuan dari manapun kami kekurangan air bersih juga (PDAM mati dari hari pertama banjir) listrik juga masih belum nyala di beberapa kampung bensin juga sudah menipis dan-","1994912855045648402","","","in","","0","1","0","https://x.com/undefined/status/1994912855045648402","1246448949096927233",
"1994391080348098829","Sat Nov 29 23:34:15 +0000 2025","0","@Istrianime1 Pemerintah dzolim karena rakyatnya juga dzolim. 58% pemilih memilih pemimpin yg - hingga saat ini belum menetapkan status banjir Sumatera sebagai bencana nasional - mengabaikan bahaya deforestasi untuk keuntungan segelintir orang. Blood is in your hands #AllEyesOnSumatera","1994912822552318386","","Istrianime1","in","","0","0","0","https://x.com/undefined/status/1994912822552318386","1512650583152668674",
"1994912729413681425","Sat Nov 29 23:33:53 +0000 2025","0","Pemerintah Kejar Target Bansos Anggaran 2025 Cair KPM Peralihan KKS Baru Banjir Saldo Bantuan PKH BPNT dan Penebalan Rp400 Ribu https://t.co/dZVHUeBNJE #carmen #bansos","1994912729413681425","","","in","","0","0","0","https://x.com/undefined/status/1994912729413681425","1931906275811766272",
"1994912727832432685","Sat Nov 29 23:33:52 +0000 2025","0","Betul2 tida sanggup tiap berita banjir sumatra ini lwt tl. Tlg beri blsan setimpal atas ulah manusia2 rakus itu. Mati keinjek gajah kek atau apa gitu yaAllah. Plis bgt. Dah ga sanggup jg tiap ada statement pejabat yg ajaib2 itu alias rupone bahlil ws mulai rajin muncul maneh bgst","1994912727832432685","","","in","","0","1","0","https://x.com/undefined/status/1994912727832432685","91074470",
"1994231517149536570","Sat Nov 29 23:33:28 +0000 2025","0","@zoelfick Buzzer sawit baik gak jd relawan ke sibolga? Atau tinggu banjir surut?","1994912625382265151","","zoelfick","in","","0","0","0","https://x.com/undefined/status/1994912625382265151","59030027",
"1994726048744051198","Sat Nov 29 23:33:28 +0000 2025","34","@Mitasatyani @CryptoWaveID Jangan remehin kalo ga tau starlink itu pake satelit sedangkan yg lain itu pake tower BTS dan sekua collapse krna kesapu banjir. Ngirim bantuan dll. itu butuh koneksi ya mba dan dengan gratis orang kebantu banget untuk ga pusing isi kuota ketika lagi bencana. Mending km diem","1994912625101345203","","Mitasatyani","in","","0","0","0","https://x.com/undefined/status/1994912625101345203","1915604540231213060",
"1994790160253485448","Sat Nov 29 23:33:27 +0000 2025","0","@psylockeeee @intinyadeh Ga jadi korban banjir kan?","1994912622505083234","","psylockeeee","in","","0","1","0","https://x.com/undefined/status/1994912622505083234","1926261517864882176",
"1994757190830493845","Sat Nov 29 23:33:25 +0000 2025","0","@irasjafii Setuju kakak biar melek mata mereka. Korban banyak banget. Yg ga kena banjir pun kena dampaknya. Kemaren wa tanteku di madina. Alhamdulillah ga kena banjir tapi listrik PLN pad sudah dari senin.","1994912613642465336","","irasjafii","in","","0","0","0","https://x.com/undefined/status/1994912613642465336","1175039794813915136",
"1994715161442357759","Sat Nov 29 23:31:28 +0000 2025","0","@ajunvkyu kaaaa wkwkwkw ada ada aj kamar banjir e money masuk situ","1994912123030560972","","ajunvkyu","in","","0","1","0","https://x.com/undefined/status/1994912123030560972","1960201063530930176",
"1994741898347778370","Sat Nov 29 23:31:16 +0000 2025","0","@ARSIPAJA Yang jelas ditebang wkwkw bukan tumbang karena terjangan banjir","1994912072338210923","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1994912072338210923","85696478",
"1994912018323968411","Sat Nov 29 23:31:03 +0000 2025","0","yang bikin makin sedih orangtua dr bbrp tmnku di lokasi banjir itu pada blm ada kabar takut banget. semoga semesta lindungi mereka.","1994912018323968411","","","in","","0","0","0","https://x.com/undefined/status/1994912018323968411","1163712611671609345",
"1993938110133219546","Sat Nov 29 23:31:02 +0000 2025","0","@Sesendirian01 @pononoie @dsuperboy @JatIkhwan Ya gpp mbak ga usah dibantu. Mereka lebih mmbutuhkn pertolongan Allah dari pertlngan pmerintah hanya sibuk monitor. Azab? Banjir itu normal. Tp banjir sama ketimbun kayu balak yg terpotong rapi &amp; makan jiwa ramai itu ga normal. Mungkin mbaknya ga berpendidikan sampe jual diri","1994912012271587359","","Sesendirian01","in","","0","1","0","https://x.com/undefined/status/1994912012271587359","754569913784684544",
"1994911996492587518","Sat Nov 29 23:30:58 +0000 2025","67","UPDATE BANJIR SUMUT-SUMBAR-ACEH: 303 MENINGGAL 279 HILANG SUMUT = 166 MENINGGAL ACEH = 47 SUMBAR = 90 https://t.co/2H1hPjfMCo https://t.co/BdEwspxxcu","1994911996492587518","https://pbs.twimg.com/media/G69ZqfvakAAToLs.jpg","","in","","2","3","44","https://x.com/undefined/status/1994911996492587518","1610273431454625792",
"1994911981476978834","Sat Nov 29 23:30:54 +0000 2025","0","PSI menduduki posisi di kemenhut satu gerbong dibawa semua. Trus Menhutnya tdk ada upaya apa2 ttg banjir bah akibat pembalakan hutan. Kalah cepat dgn Ketua DPR ibu Puan Maharani yg sangat peduli dgn kesusahan rakyat. https://t.co/PNLo1HeouX","1994911981476978834","https://pbs.twimg.com/media/G69Z3sqacAARBPt.jpg","","in","","0","0","0","https://x.com/undefined/status/1994911981476978834","948751735392120832",
"1994783409009308036","Sat Nov 29 23:30:00 +0000 2025","28","Baca artikel ini dan share pendapat kalian di kolom komentar! https://t.co/MggtV0Mazk","1994911753222983829","","tempodotco","in","","0","1","3","https://x.com/undefined/status/1994911753222983829","18129942",
"1994911732238827821","Sat Nov 29 23:29:55 +0000 2025","0","Di Aceh Tenggara antrean panjang terjadi karena kelangkaan BBM harga Pertalite bahkan menyentuh Rp 30.000 per liter. Di Serbajadi Aceh Timur dan Kembang Tanjong Pidie banjir menyisakan jejak yang lebih mengkhawatirkan: tumpukan kayu hutan. #Aceh https://t.co/afGugFEfeI","1994911732238827821","https://pbs.twimg.com/amplify_video_thumb/1994908850143858692/img/RqmkiV6anCUJTwjT.jpg","","in","","0","0","0","https://x.com/undefined/status/1994911732238827821","1798544069326684160",
"1994911676672741634","Sat Nov 29 23:29:42 +0000 2025","8","Finally bapak angkat aku reply msg. Teruk jugak rumah dia sampai second floor dah naik air haritu. Last year masa aku stranded banjir seminggu pakcik tuktuk ni la yg selalu jaga - anything contact me. If you want to eat contact uncle Khaled . Everytime aku dtg Hatyai https://t.co/HUGXyJ33bH","1994911676672741634","https://pbs.twimg.com/media/G69ZmMfbkAIBGnE.jpg","","in","","0","1","0","https://x.com/undefined/status/1994911676672741634","22664411",
"1994789743586873472","Sat Nov 29 23:29:37 +0000 2025","28","@tanyarlfes udah ku bilng manusia memang serakah di pasaman sering banjir itu bukit dah digundul buat nanam sawit yg menggunduli masyarakatnya sendiri dan pemerintah tidak peduli nggak tau atau nggak mau tau tapi memang masyarakat disini sangat rakus tidak peduli itu hutan yg penting cuan! https://t.co/2bzMY167O0","1994911657085342125","https://pbs.twimg.com/media/G69ZjJCa8AAnH28.jpg","tanyarlfes","in","","0","1","0","https://x.com/undefined/status/1994911657085342125","1485937019784409089",
"1994911576428876094","Sat Nov 29 23:29:18 +0000 2025","0","semoga yang tempat tinggalnya lagi banjir parah sampai longsor bisa segera tertangani ya Aamiinn!!!","1994911576428876094","","","in","","0","0","0","https://x.com/undefined/status/1994911576428876094","1257660202683269120",
"1994732987548873172","Sat Nov 29 23:28:21 +0000 2025","1","@ntijamet Udah rumah kena banjir ditolongin engga diviralin dinarasiin sesuka hati lagi. Bantuin ngepel kek. Itu makanya pagarnya tinggi2 sampe nutup ya Ragil motor mu dalam pagar yg ga nutup aja bisa hilang DIANGKAT maling. Jago2 malingnya disana Ragil.","1994911339043852688","","ntijamet","in","","0","0","0","https://x.com/undefined/status/1994911339043852688","67630857",
"1994569613280227433","Sat Nov 29 23:27:43 +0000 2025","0","@Diahhayu48640 @cutsarina5 @prabowo Sumber banjir itu prabowo sendiri https://t.co/eFO4VXdmjU","1994911180503355786","https://pbs.twimg.com/media/G69ZJW2bkAA0hr6.jpg","Diahhayu48640","in","","0","0","0","https://x.com/undefined/status/1994911180503355786","1496686259267604486",
"1994911156549595564","Sat Nov 29 23:27:38 +0000 2025","0","PSI mana PSI.....Biasanya paling hobi viralin Banjir @psi_id","1994911156549595564","","","in","","0","0","0","https://x.com/undefined/status/1994911156549595564","2464332175",
"1994911051763322985","Sat Nov 29 23:27:13 +0000 2025","6","thanks you Elon for Supporting Indonesia sedang kan gov Indonesia kemenhut : kayu gelondongan di banjir sumur bukan hasil pembakalan liar itu tumbang alami @Starlink 1 - 0 @IndiHome","1994911051763322985","","","in","","0","1","0","https://x.com/undefined/status/1994911051763322985","1280535255661740040",
"1994910904912417100","Sat Nov 29 23:26:38 +0000 2025","18","Westah rasah di pikir jero-jero mundak klelep. Usum banjir soale. Iki dudu akhir segalanya tapi iki akhir bulan... ","1994910904912417100","","","in","","0","0","2","https://x.com/undefined/status/1994910904912417100","3230175889",
"1994910431056728087","Sat Nov 29 23:24:45 +0000 2025","0","Joshua Dk Dino hanyut karena Banjir️ https://t.co/tiH6qXIL4z","1994910431056728087","https://pbs.twimg.com/media/G69YdvybYAAHQ1r.jpg","","in","","0","0","0","https://x.com/undefined/status/1994910431056728087","1687797039017709568",
"1994910392443875472","Sat Nov 29 23:24:35 +0000 2025","0","Bencana banjir yang melanda DUN Jeram kali ini amat teruk. Hujan yang turun tanpa henti beberapa hari ini menyumbangkan lagi paras air yang naik khususnya di kawasan Kg Bukit Hijau. Saya dan team Pusat Khidmat tanpa henti turun padang membantu penduduk yang masih lagi berusaha https://t.co/iTa0spXLi8","1994910392443875472","https://pbs.twimg.com/amplify_video_thumb/1994910155344154631/img/I3nFEpQ_wDMu7xUZ.jpg","","in","","0","0","0","https://x.com/undefined/status/1994910392443875472","34035357",
"1994909951291265205","Sat Nov 29 23:24:16 +0000 2025","0","kalo kita nggak mulai peduli sekarang nggak cuma pada korban banjir tapi juga pada habitat ekosistem dan masa depan generasi maka kita cuma menunggu bencana berikutnya.","1994910311942615228","","grizliss","in","","0","0","0","https://x.com/undefined/status/1994910311942615228","2229446978",
"1994910300244775326","Sat Nov 29 23:24:13 +0000 2025","0","Rumahku kenak banjir ribuan anak keracunan yaa nyata mmg","1994910300244775326","","","in","","0","0","0","https://x.com/undefined/status/1994910300244775326","1154956814842118144",
"1994910272553980119","Sat Nov 29 23:24:07 +0000 2025","1","Media Asing Sorot Banjir &amp; Longsor RI-Tetangga Ungkap Jumlah Korban https://t.co/Rsg7xb2YfJ","1994910272553980119","","","in","","0","0","0","https://x.com/undefined/status/1994910272553980119","847372542830444544",
